review_id,business_id,user_id,stars,date,text,useful,funny,cool
f2TGeCx92rjEURImr5h_RQ,55NEsyt6mgvQ3L0WimvpJw,Um5bfs5DH6eizgjH3xZsvg,4.0,2014-03-29 02:58:47,"The last time that I was at this ROSS, it was a hot mess. They've since cleaned up their act.  The Ross was neat and clean, well stocked and in general a very pleasant experience for shopping.   I was able to find a few items that I'd not seen in any of the other Ross' I frequent. And if you follow me, I frequent them ALL.",1,1,0
lKvHXUd7ti-phughZBatYQ,--_lZuj_WCGnDG6n0emlRg,cra74NPzTnQ9UWJ69LjC6w,3.0,2017-03-26 21:55:12,"Small selection, average Ross. Pretty good deals, but it's got a 'unwanted or uncleared merchandise' kind of feel to it. Comparable to off-aisle by kohls, except not as organized.",0,0,0
Cg6rPfU94BwnLanskdCnZg,YMpdvQkoAtWPjAvUQ8AB2w,VlkXaqS8bpKup88lDA2PSA,1.0,2018-05-02 18:49:26,Poor employee service. I had over $300 worth of items in my cart. When I went up to the line there was at least 10 people and only one register open when I asked another employee if she could open another line she said that she was needed in the fitting room where there were 3 other employees already there. I left the cart in line and walked out of the store ao I wouldn't be late for work.,0,1,1
fkocWYkeAgvzfa78CPHCiQ,PEIJCT5I73SmjYx2HAzcBA,PCP0e0GWNeXb2ow8tIAT2g,1.0,2019-05-25 15:17:35,"Believe them when they don't list ""Men's Clothing"" in their subtitle. I've seen more men's dress clothes at yard sales. If you're looking for anything except men's business attire come on in, otherwise keep driving down to the Beall's Outlet or the nearest yard sales........",0,1,0
fkeCygkfIbCrWIFJYCI3Zg,55NEsyt6mgvQ3L0WimvpJw,KN0cUFa3phqSEP467lydkw,5.0,2017-10-13 17:26:23,I visited this store over the summer & purchased just what I needed. It was amazing! The retail associate assisted me in finding the items I was needing & they even let my friend use a seat that was in the fitting room since he's elderly & was tired from a 2 1/2 hour drive to Tampa. I was really impressed. Keep up the Great Work!,0,0,0
YOVLLOEmtJhgEvEbxdbqvg,YMpdvQkoAtWPjAvUQ8AB2w,MthLMdM2WnpGJGoRJ7QEdw,1.0,2018-09-05 12:49:46,"Had to return a pair of pants.  Nice but did not fit right.   Went to return them but not happy.  Immediately greeted by a sour looking loss prevention officer who ordered us into the return line.  There were 2 other women at the registers.  One was counting the money and the other was ringing up the customers.  Remember we were in the return line.  I asked if the Return people (I was not alone) had to wait until buying customers were finished.  The blonde was rude and curt.  ""I am not a cashier"".  It took quite a while to complete the return.  I will say the lowly cashier was adequate and I understood why she didn't smile.  Not going back",1,0,0
FkLaX8l-2MoEaXvKZFN9EQ,YMpdvQkoAtWPjAvUQ8AB2w,ShAOVNAF6QDFABSrcvhcLg,3.0,2019-01-26 02:24:25,"This is my go-to Ross. I never leave empty handed because I can always find at least one thing. They changed the layout of the store a few months back and I'm not a fan of the new flow.  Everytime I come there's a line. When a cashier is upfront by herself and asks for help it's like they don't care and will come up to help once she's already handled line herself   You can't take the carts out so they just pile up at the front door. Security used to move them and line them up, the one now just greets and stands at the podium",1,0,0
ldU9ir5djEGN5uGB0EdqPg,PEIJCT5I73SmjYx2HAzcBA,ze8iEeHXyfJkQSA2i5Qw9A,4.0,2019-06-26 05:13:08,I shop at this particular Ross quite a bit because their selection seems.to be the best in the area because of it being so organized. I do have to say that there is hardly ever more than 2 cashiers open even when there is a huge line. There has been multiple times ive walked out without buying the items I went there to get because of the crazy lines. I avoid it on the weekend and typically go during the weekdays when most people are working.,1,0,1
q6FJoXI0ov9K75tY6muVHA,YMpdvQkoAtWPjAvUQ8AB2w,-1MF2tosrw2WcCxeVNk81Q,2.0,2015-12-15 15:45:42,"The store is bare-bone and smells like a high school gym, but what do you expect for unbeatable prices?! I usually visit the store after work or on the weekends, this is when most people go shopping.  If you've ever woke up with five minutes to pick out clothes and shoes out of the closet for work, the closet aftermath is what Ross looks like.   Shoes tossed in a pile are common, and don't be surprise if you see a cute pair of size 6 only to find the same style running out of size 8 and 8.5. If you do find a pair, expect it to be heavily discounted. They have pretty good brands and styles ranging from BCBG to Converse and from sandals to boots.  Clothes with hangers clinging onto their dear lives are normal, and sometimes you'll find that perfect outfit only to notice a huge gaping hole from the back from merchandise mishandling (if you still want to buy it, ask the cashier for a discount, you might get a nice 10% off for damaged merchandise). The brands range from no namers to DKNY.  The fitting room is pretty bland, and try to avoid the first few stalls because you might find unpleasant things such as chewed up gums or used bandages.   The cashiers are pretty efficient and reasonable. They're pretty helpful when you want to ask for discounts and usually doesn't give you any fuss.   When you meet their manager, make sure you stay 100 feet away. She looks like Godzilla strolling down the store and always has misery written on her face. I made the mistake of asking her about restock for a dress and I could barely understand her, it sounded like tongue gibberish. Then she got annoyed that I couldn't understand her and walked away. Nice.",3,0,0
XdH0FXlCQ3LnMPlEXHDV2Q,55NEsyt6mgvQ3L0WimvpJw,jDVTMvaSWWhkaxbL-KslgQ,4.0,2018-07-21 20:52:10,"When it comes to men shoes, this really isn't the best place. But if you're looking for nice outfits for men and looking for a great summer where, I would definitely recommend this place. I found some awesome work gear for my job. Go check it out. It's pretty good.",0,0,0
blg-AyFdvGt6zhKDoEWYLA,PEIJCT5I73SmjYx2HAzcBA,sx78R7rQB8x4I0AUB81H5g,1.0,2021-02-28 16:21:54,"I tried to return a rug that I really loved because my IRobot was getting tangled on it. I didn't have the receipt and the front lady, floor supervisor who deals with returns said that it was not returnable because it had been used and had hair on the bottom (I have a cat, off course anything on the floor will have hair). I have returned things here before with and without receipt. I throw this item's receipt away because I was sure I was going to keep this rug. The rug was in perfect conditions. She was just trying not to be helpful. Costumer service is pretty bad and I am not going back to this store ever, and that would be my advice to anyone I know and whoever reads this review.",0,0,0
tGQqpvS7PfZJvsw0Ic_m2g,uzQz0MP2RlGPO8gQdt9wnQ,XX7z9VwFGScGpJL0mxjn5g,1.0,2017-12-30 05:17:59,This store is a mess! Nothing is in order and the employees and not helpful whatsoever. The store has a great location but needs new management so it can clean things up.,3,0,0
r2FylB5dtY2C_MSpmNzVbw,PEIJCT5I73SmjYx2HAzcBA,JR769FnCuNtMVYfAz3rAew,2.0,2020-09-27 12:40:34,"I really don't want to waste my time and energy on unfavorable reviews like this one but I need to finally bring it to someone's attention! And truthfully it's a one star store, I just can't bring myself to click on the one star above!   I'll preface, that this store is convienient to my house and the Publix I shop in so if I need a quick gift or a shirt for my kid, I head here first. And EVERYTIME I DO, I regret it!   This place needs to evaluate their management structure from a district level, they're obviously not checking on the store, training the  manager and coaching the staff. So terribly mismanaged. A. the store is always dirty. B. They are the most unfriendly staff, only greeting you (half the time) when you walk on since their sound a capacity count. C. They had 5 people cleaning the store last night and 1 cashier with 5 people in line at 9.30pm. D. the staff never has a sense of urgency or respect the customers time. E. staff would walk by me and not engage or greet me like many other stores do in this area. F. the cashier's ball up your clothes instead of nicely folding it in your bag. I ALWAYS have to refold it so it doesn't look like I sat on it on the way home before giving my kids the shirts I just bought them.  Last night, more notably, after I gave the store loss prevention person a look, a cashier finally came to help the other cashier, after I waited behind 3 woman with full shopping carts. She asked how I was and I said annoyed and then she dropped it. So for future reference, when a customer tells you they're annoyed, they obviously have something they want to say, engage them!!! Then she proceeded to ball up my 2 dress shirts, adding fuel to the first as I clearly already pointed out I wasn't happy.   This store needs to brush up on cleanliness, customer service training, properly handling customers purchases.",5,4,1
2D2OTveIn4zEkXjvfUOGnA,5td9jU7klOD8hi_QiTYwQw,3oa6Qxs_2SFAyUDhF5B7Tw,1.0,2019-09-06 16:57:58,"I was shopping in this store with my two year old who was at the end of her rope for the day. It was admittedly a difficult day and I was doing my absolute best to make it out of the store without a total and complete melt down. My daughter tried on a dress that she really loved and when I went to take it off she started to completely lose it. I decided to pick my battles and she wore the dress to register to pay for it. The very first question I asked the cashier was if it was possible for her to remove the tag and scan it while she wore it. The cashier said that was possible and I made my payment. I was shopping with my sister and I left early to take the kids to the car. Once I left the cashier asked my sister if we were together. The cashier went on to tell my sister that the employees had been watching us the entire time we were in the store and that it is not okay to wear the clothes in the store. Completely caught off guard, my sister responded, Well you know two year olds. I obviously would have preferred that my kid kept her own clothes on but sometimes life doesn't work out the way we would like things to go. I was very hurt and upset by her comments. I called the store back to talk with a supervisor who agreed that the comment was inappropriate but then went on to say that wearing the clothes is a safety concern due to the security pins. However, the store provides fitting rooms to TRY CLOTHES ON. I also don't understand what that has to do with, ""All the employees were watching you"". I literally ended the phone call with the supervisor in tears. I shop at this store regularly but I do not feel comfortable returning at this point. I would suggest moms of small children don't shop at this store because their employees believe they are being paid to be judgmental.",0,0,0
23acBQEojX3oHUnPjNKg4Q,--_lZuj_WCGnDG6n0emlRg,_uuuUYbtY29jIp8pl7jrfw,1.0,2019-09-02 21:48:03,"My husband and I took my son to Ross in voorhees about 20 minutes ago. While we were checking out my son was trying to help the cashier and scanned an item or two. (The scanner was facing us) he got excited and told her he scanned it for her. And in return she got snippy and told him to stop. I pulled him back and got snippy back and said I'm sorry, he was trying to help you. She said hes not helping hes being really annoying and now I dont know what items I already scanned. In the meantime, my husband is removing my son from the situation... I told her I apologized once, but she should not be working in customer service if she cannot handle kids. She replied she has 2, but I need to learn how to discipline my child. I said EXCUSE ME  ?!?! I told her she needs to watch who she is talking to because I can only control myself for so long and told her I will wait for the next cashier and took my stuff ( half bagged) to the next line. She repeated to tell me if I learned to discipline my child, it would be fine and asked for the bags she rung up back. I emptied my shit into the cart and threw the plastic bag at her. Told her she needs to quit her job because she cannot handle customers.  The next woman apologized several times for her behavior regarding the manner and gave us 10% off... that is not the point. Since when is it okay to tell a parent how to raise your child ?!?",1,0,0
2hdiKBMfGfBUCelMAqT1fg,uzQz0MP2RlGPO8gQdt9wnQ,A_MoeJWlaFPZgfLGwgSucQ,1.0,2018-09-23 01:27:52,"If you want a dirty experience and subjected to racist cashiers, then shop here.   If you want treated well and anything resembling appreciation of your business, don't.  Shameful place.",2,0,0
DX0jp0uxpODTQcgdfmtiTQ,55NEsyt6mgvQ3L0WimvpJw,zShZM_7gg8cQ8RqNteEPgQ,5.0,2017-10-07 12:53:57,My favorite Ross in the tamp Bay Area! The employees here are very friendly and always greet me when I walk in. Their shoe collection and home decor are always my favorite. This store is very clean and organized. They don't have a ton of merchandise in here but I love it like that because you don't have to look through racks of clothes that have been over stuffed. My go to place for a quick deal!,3,0,0
_nCdIqTecTg561rxnGC5OA,cbAolLuAoWG9r7HSup27Rw,zWa8g4RdaWVRjqDyxrAAvA,1.0,2018-11-21 00:42:16,"Go in looking for some Christmas items and get followed and harassed by the employees. Ask what the issue is and they say it's due to the size of my purse? I'm here to purchase something and come to Ross weekly purchase and to look at new items and because of my purse size I am followed. As I'm looking at a jacket a women comes so close to me she is touching my shoulder and purse and acts like she wants to see something on the small rack i'm looking at, look over and see she's actually a Ross employee. This is so ridiculous and Ross has now lost a long time customer because they cannot train their employees properly. You can watch me all you want but to be touching me from standing so close and following my EVERY step is a new low.",1,0,0
XyFEeggm2yIQx49N2uGP0Q,YMpdvQkoAtWPjAvUQ8AB2w,g1sD5hZ9EJv9dSjbupgF0w,3.0,2013-07-07 23:31:53,"a hit or miss store, you never know what you will find. pretty organized. the staff is just alright. the thing I hate most is standing in line and there was only one cashier and about 7 people in line. very annoying, but overall a smooth experience.",1,0,0
h9Ak69qY9jiVbXg9HM7Aig,PEIJCT5I73SmjYx2HAzcBA,BxDgfH3pn-Hq59RJe4V2Ig,1.0,2021-02-28 13:17:58,Went to Ross today where the sign on the door clearly says they open at 8:00am and so does the website. When I called to ask when do they open a want to be smart ass answered the phone and said if I look at the sign on the side of the store door the store opens at 9:00am,0,0,0
Iy6eEk66-yhBfNw-E-EbLQ,PEIJCT5I73SmjYx2HAzcBA,T6_VM-d3_GvvyOpLuUStuA,4.0,2020-09-27 01:09:47,"I'm new to the area, so I asked around about which Ross has the best selection of clothes. Specifically, plus sized clothes. I was told, the Valrico store. I am personally a Ross fanatic, so of course I visited as many in the area as possible, because I'm ALSO picky about clothes, and I've come to find that this location is indeed one of the better stores! They tend to have everything I'm looking for, and a decent selection at that compared to other stores in the area. This location is definitely our go to Ross!",0,0,1
lKbtnBOjHNThy1ZOPJvp_Q,PEIJCT5I73SmjYx2HAzcBA,tYwBMOMEB4u4NFwR9fm4kQ,5.0,2014-03-12 01:08:57,I absolutely LOVE how clean and organized this store is! I was truly impressed. Ross is my go to spot for kitchen goodies! You would be surprised the things I've found here that are triple the price online or in other stores.,1,0,0
ZdI-pkHP4blgIeddgaB1wg,cbAolLuAoWG9r7HSup27Rw,XznJUxOjFrp9k6gistDLpg,1.0,2021-11-04 00:38:54,My daughter had to use the restroom and it was an emergency and they have codes on the doors so I asked the nearest attendant for the code and she shoved finger up at me and walked away her name is Donna real white trash dirty shirt and messy hair real classy,0,0,0
gobZBfDuTSMFuBgefNCRlw,cbAolLuAoWG9r7HSup27Rw,zGXQvyfrVNZXJt_SqYPJdA,1.0,2020-02-24 00:15:08,Unfriendly staff. The employees are talking about drama with their coworkers in front of customers. They were very unhelpful and unkind . Maybe you guys should try new management. Employees don't seem happy to be there .  Sophia was very rude as well and unhelpful when i asked questions. Upgrade your staff and maybe i would come back,0,0,0
mm0nV5uuq5iZHH75WRFlww,--_lZuj_WCGnDG6n0emlRg,0iqyqp9PW7KMUmiFNVVEJA,1.0,2021-03-11 04:53:15,Be careful working here!! Person training me asked me to take cash out and leave it in her locker and poor me listening and trusting I end up with the blame! Sick world! Glad I can share this some way now! Please new people be careful!! If I can only explain the fear and traumatizing situation I went through!!,0,0,0
NPdpwP7Rd9HIj483tFdwYg,5td9jU7klOD8hi_QiTYwQw,CUGrP7-_W27VIkY4gC5-LA,4.0,2020-11-19 03:36:40,"I've been to this location multi times now- & during the era of Covid -19... I must say I'm very impressed. Racks are spaced out, social Distancing is actively encouraged to employees & masks are provided to anyone without one. Hand sanitizer is also available at multi convenient locations- as well as masks are avail for sale for adults & children at the front of the store. This is one of the few places I've felt ok shopping at- as a high risk person. So whether u need slippers a pan or a pillow- let alone a pullover- come shop at this store doing it right!",0,0,0
I1hy1v4C7A2jz-TFgEtTNw,PEIJCT5I73SmjYx2HAzcBA,sBn5m-GManXNZjsiM7lHnA,3.0,2020-01-04 17:29:27,"I have to give this experience 3 stars, and I'll tell you why. It was a Thursday afternoon and all they had was 1 cashier. The line kept getting longer and longer. She called for assistance at the checkout counter at least 2 times while I was in line. I felt really bad for her because she was doing a great job trying to move the line along. She did the best that she could under the circumstances. The management at this store need to come out and assist if no one else is available. There was an employee stocking the area where you form the line with useless crap while all of us were waiting. Maybe he's not trained in checking people out. Train him! It was ridiculous!  Other than that, the store is one of the newer ones in the area. It still remains neat and organized unlike the one near the mall. I'd go back to browse but I'm not sure if I want to wait in that line again. Some people walked out. No bueno.",11,5,9
uk2dlQ6DnCyNWCY74iIPPA,uzQz0MP2RlGPO8gQdt9wnQ,Nli0X4G69Sm7UtRv77SVKA,4.0,2018-10-11 21:37:48,"This ROSS is in a great location. The prices are inexpensive. I did notice Shoppers leaving their children running around the store screaming and unattended. Employees are not your babysitters! Also I have seen rude customers actually throw merchandise on the floor or curse out the employees for no reason other than some customers are RUDE, DISRESPECTFUL, RACIST TOWARDS EMPLOYEES WHO ARE WORKING HARD HOWEVER, THEY HAVE AN ACCENT??? WHAT IS WRONG WITH THESE CUSTOMERS MANY WHOM ARE FOREIGNERS THEMSELVES!! UNBELIVABLE! I would never allow any customer to treat me with disdain or hatred as I'm doing my job, following the policies of ROSS DRESS FOR LESS. Go to Macy's, Nordstrom's and ACT OUT LIKE YOU DO AT ROSS, THEY ASK YOU TO LEAVE OR THROW YOU OUT! Please if you don't have class and some sort of grace, please do me a favor as a frequent CUSTOMER.....SHOP SOMEWHERE ELSE WITH YOUR RACISTS ATTITUDE! Evelyn D. Waters",0,0,1
Qb8OJ6RelM-MEhte76dXGg,--_lZuj_WCGnDG6n0emlRg,Yjz1Tfy6yP7IsZCD2pgRBw,3.0,2016-06-20 04:11:39,"Normally I like this store (well, their other locations). The selection at this location is quite sparse. A lot of their shelves and racks are empty or just have a few things on them. Last time I was there, the associates in the store were a bit rude to one of the customers when I was up at the register. I recommend this store, but not this location.",0,0,0
GJdfP0tfIURbX2YDR8vjIA,cbAolLuAoWG9r7HSup27Rw,g8jD0wUresJjij1SV19A3g,3.0,2019-03-31 18:23:56,"No words, just no words. There are people who love this type of stores, this is not me! I am not sure why I am being dragged to one of those every weekend. I guess I need to re-evaluate my life choices.   But if you want the last year's fashion in a moderate price. Go here!",3,1,1
B8Unz6WMpE9ad16PvmE64w,5td9jU7klOD8hi_QiTYwQw,friAdLjja6wfX3ZzeJ3FYA,1.0,2020-12-03 22:45:49,"Ross Dress for Less should be renamed... Ross unkind to disabled people... their carts cannot be wheeled to ones car.  No bueno ...  I need to lean on the cart to get to my car if my cart is full of semi-heavy items.  They said if I drive my car up to the curb in front of the door, someone will bring my things out.  So this disabled person is supposed to deal with extra traffic and pedestrians, eventually getting to the front of their shop, only to get back out of my car to open the back up for the person to put my stuff in for me.  I don't think Ross management thought this through with an understanding of so many situations a disabled person might have to face.  Maybe I'll change it to 1 star... yeah, on second thought, they just lost another star..",2,0,1
xpjpk15lDiJ6YxShFdrCdQ,uzQz0MP2RlGPO8gQdt9wnQ,Jhdk8OjarHCjISYhRvJvTg,1.0,2015-09-04 14:38:38,About 5 people In line and about 8-9 employees just standing around doing nothing. 1 person on register. Left my cart right there and walked out,2,0,0
2p_6BnLHWFtDzgtkXiRgZg,YMpdvQkoAtWPjAvUQ8AB2w,qoL1wINZ8siP3YAlUfw2rg,3.0,2016-11-27 15:26:54,This is a bare-bone Ross store and it is a hit or miss.  I go frequently looking for things but usually leave empty handed because the selection is minimal.,0,0,0
Vhwzrwnj1IRBKY6xMlFMBA,uzQz0MP2RlGPO8gQdt9wnQ,IQhc6NdF4D-4vhStKhTKVQ,1.0,2015-12-30 00:12:18,What is the point of a HOLD ticket if associates are going to allow other customers to take items off?!? Came during my lunch break and had to put dresses on hold for when I got off work. When I returned several items were missing. Extremely disappointed.,2,0,0
ZVSGswtLoZLAH9gzRAGf7A,uzQz0MP2RlGPO8gQdt9wnQ,GhQQFSKex97Sy4jk4QHsOA,2.0,2014-07-06 19:06:45,I went in for men's khakis.  No selection at all.  The bathroom was obviously not cleaned in a while.,1,0,0
7Xk5xlyyib1RUozy87tPPA,YMpdvQkoAtWPjAvUQ8AB2w,RHBEH_PAHLXaX8qeAe8_gQ,3.0,2021-11-06 00:45:05,"Who knew the kind of buys you can get a Ross.   Clark shoes for under $40.   Cute jeans.   Lots of gift ideas either clothes, kitchen items even some furniture.",1,0,0
wC2Ukk_WqAPI8xAzh_9gJA,55NEsyt6mgvQ3L0WimvpJw,GBOOSbEqcvRqp5X5ZCEfEw,3.0,2017-11-26 01:51:01,"After eating breakfast in the area, I popped into this location and wasn't overly impressed.  I tend to check out the men's clothing when I head into a closeout store because you never know what you may find. Their selection was extremely limited and nothing seemed to catch my eye.   I will say the store was very neat and organized compared to most Ross locations. Maybe that's because they didn't have a ton of product, but at least it was clean. Maybe I caught them at a bad time, but I didn't see anything that would bring me back to this specific location.  Obviously, different locations have to cater to their geographical crowd and this location didn't carry the brands of clothing that I am used to wearing.",2,0,0
2icEPoMX7JlqM58H-V4MGQ,cbAolLuAoWG9r7HSup27Rw,2ZgPSLl6YBe_vijan6NTWA,1.0,2017-03-28 23:03:10,"This Ross store moved, with great fanfare, from one side of McCarran to the other. So itrequired a visit to see what the new place looks like. Disappointment disappointment because it might be one of the worst Ross stores I've ever seen. Everything is in a state of disarray. The lack of merchandise and the lack of organization and the lackadaisical attitude of store personnel sent me to the exits pretty quickly.",5,1,2
LnaEfSs1m4e_37HpDttxWA,scZ4wwY8oaVH9qjzosb1gA,joF9vYIvkCtPaIDHsXXfVA,1.0,2010-10-07 04:13:32,The WORST custmer service ever in department store...!!!!!! I don't even understand why the managers hired these people...!!!!!!! I only have bad memories from here...,2,0,0
WiAzM2y2sTx6OsiHC0RbKw,YoLohjXzONVlkIEMk5IcSA,yp58Q1zpxAHyu-YB53kDvg,1.0,2016-07-01 20:04:04,"This place is beyond disrespectful! I PLEDGE TO NEVER RETURN TO THIS STORE EVER EVER EVER AGAIN! The fitting room is absolutely garbage just like the rude employees! Out of all the times I went there that I could possibly remember, I've never seen anything like this before. Today, Was a very uncalled for rudely treated visit at Ross. The fitting room lady that's so called ""in charge"" was ABSOLUTELY OUTRAGES AND VERYYY RUDE AND UNCALLED FOR!  My mom asked the rude wannabe bad a**  if I could fit in. She says, ""excuse me in a bad rude way!"" She starts getting an attitude my friend obviously defended herself. She kept saying bye bye ok. And, MORE DISRESPECTFUL THINGS THAT MADE ME WANT TO THROUGH THE CLOTHES  IN HER #&*## FACE! (Not to offend anyone but the truth on how they act) They act ghetto towards a lot of people out of my own experience and the reviews on how people act. There are multiple reviews of them being rude to people over the fitting rooms.",0,0,0
X6SWQqW86vQjm20p3ffQzQ,scZ4wwY8oaVH9qjzosb1gA,IMVZIi7x3d3NIQH1T5MN-Q,5.0,2016-06-11 23:13:39,"I've been to Ross in South Jersey and in New Castle, DE but this was my first time at this one in Center City Philly. It's big inside considering the fact that it's in a mall under construction but they have a lot. I'm pretty sure that got sales going on all the time.",3,2,3
BXXTVFOkdcJe3sFXU5-UQw,scZ4wwY8oaVH9qjzosb1gA,y8qV-PhEM0VaWkgv0BD_wg,2.0,2009-05-25 02:07:54,"I like that I can walk into this store and leave with a lot of stuff paying little money... BUT you spend a long time in there because it's disorganized, the dressing room seems like its from a slasher movie, and a lot of the staff members are pretty rude (on my most recent visit the dressing room attendant made everyone put their the clothes away as her and her 2 co-workers were just standing around gossiping... no wonder its disorganized... but i digress)...    and don't forget to check out th e homeware section across the hallway... great for new apartments",1,0,0
m3wCTOkTUpbsQOgkbB0PWQ,YoLohjXzONVlkIEMk5IcSA,Dzip_FVESmUPdBj7MVzuVw,1.0,2014-10-12 00:42:16,"I'm completely in shock by what I saw when I walked into this Ross. It was a befuddled mess in here! Before I even walked inside I could see the checkout line stretched all the way down the aisle. I've been to Ross before when I lived in Texas and it was a great place to shop. This is nothing like that store! Clothes were everywhere and not even in the right order or size, shoes mismatched and looked like they were already worn...it was bad. Even the patrons inside looked like they could've been featured on the People of Walmart site. I won't be coming back to this location. I'm hoping the Ross in Franklin is much better. Not all Ross stores are created equal.",1,0,0
e9n1KSUmgREo5klTA62ZFw,scZ4wwY8oaVH9qjzosb1gA,0mYNAVDIzW4fzgAQ5opGWg,4.0,2010-11-24 15:43:58,"This ross makes me giggle to walk through. They have a varied selections, and a varied clientele and staff. It's a great hodgepodge of different fun to be had. Depending on the day you might find a great deal on some boots, dresses, or anything really. Or you might see a young couple having a grueling fight, or teenagers stealing things. It's really a plethora of different delights.   Basically I just shop there, but the people watching can be very epic as well. Going right after work or during lunch can be seriously intense because the lines get out of control, but you'll probably find something to make it worth your stay.",4,4,1
EYmLaGeMYlsJ0VgAW-K_Lg,scZ4wwY8oaVH9qjzosb1gA,3c6rYodgWAE9Zep3i2Un6g,1.0,2017-01-29 01:22:42,January in Philly and nary a pair of gloves or hat in sight!! What the front door??!  BUT the staff were SO nice about the whole thing that I actually didnt mind turning around & walking back out into the frigid cold,1,0,0
uCpc7XNOmFCbvGe3pdsE4Q,YoLohjXzONVlkIEMk5IcSA,WSptrgW8NLFBNvw1FOpifw,1.0,2012-03-04 00:07:00,"I've been to this Ross about twice now. First time, I needed some socks so it was in and out but I still noticed that the employees aren't cheery or friendly. They just check you out. Second time, I went to look for a few tops. I noticed that the selection was skimpy and it wasn't very organized nor clean. The store ran out of Ross bags and they resorted to clear trash lining bags. I've been to a number of Ross and this has to be one of the worst ones.",2,0,0
QJC1WTR9lWJcY1dPZY9C4A,scZ4wwY8oaVH9qjzosb1gA,uPr3t2M-OykA8M_oro7j1A,2.0,2013-08-06 00:42:21,"The only reason to venture to this gross place is the awesome deals. I LOVE Ross stores and whenever I can't get to one in the suburbs I have to gather all of my strength and patience to go to this one.  There are tons of great deals from dresses, to shoes, to house stuff, and I always find something for the closet or the house...but the atmosphere...is not pleasant.  People that work there are extremely unprofessional, last time I was there they were literally standing by the register discussing in detail their weekends ignoring the long line. One girl was just brushing her hair like it was her house? Everyone looks miserable and unhappy to be there. The dressing rooms are disgusting, with the weirdest bathroom smell and most of them don't close. There are always tons of loud and obnoxious people there...with kids. And the line is always long and slow moving.  So yes, I love Ross but I hate this store...so good luck! =(",6,5,0
IhPZcgAB3aWnnaQ9YvNXlw,scZ4wwY8oaVH9qjzosb1gA,9Kdk1OFn5dE9WaS_KEOpIg,4.0,2013-08-07 20:06:01,"I love Ross! The bargains can be incredible and they always are getting new stuff in so you've gotta be quick and impulse buy. The staff are pretty nice too. I must go in there a lot because the security guards recognize me. The one complaint is that the register lines are slow but you've just gotta be prepared for that and not be in a hurry. It's like Aldi, where t's worth not having as many staff and waiting a bit longer to keep the prices lower.",0,0,0
u3P9curNRAKocWpMycU7Ug,dB8MGAiPlqcUrI9ysI62GA,1kVjDa0lupEe5uhnj28sdw,2.0,2018-03-25 01:14:15,Meh. Is all I really have to say. It was a total disappointment. The only reason I gave 2 stars was because my mum found one shirt she liked.,0,0,0
087tty4fo8NDnc2usjDEcA,YoLohjXzONVlkIEMk5IcSA,cHQX-NYnY9pD34nrTdljKg,3.0,2012-06-01 21:23:05,"Not sure why there are poor reviews for this place? But you get exactly what you should expect. It is after all a discount clothing store. If you have some patience you can find some great deals of some real good clothing. With that said, it is going to be a bit of a mess in there, so be prepared but who goes clothes shopping for anything other than getting new sparkly clothes so you can go run the town.  Its not a bad place, I am not too snooty to shop here either, maybe the others feel they are too good to shop in a place like this? Who knows, but when I am after a decent pair of jeans for a decent price this is a good place to start.",3,0,0
Ww8EvEkatEIZLuu7URzO7w,YoLohjXzONVlkIEMk5IcSA,w-hg9fO4EYJTffKbWBrGRA,1.0,2012-02-07 15:26:42,"I'll preface this review by saying I love to 'treasure hunt' at places like Ross, TJ Maxx and (maybe someday in Nashville - PLEASE!!!) my favorite; Nordstrom Rack. I grew up trying to find cheap 'trends' for back to school at these places, as my parents gave us $200 and we had to make due.   That being said, this is the worst Ross ever, which is mighty mighty unfortunate as its 2 seconds from my house and in any other case I'd be there regularly. Its always been dingy and had long lines, but lately its included the following:  Zero selection: it looks like its going out of business but its not. I can always count on a cute dress here, but lately its been mumu's rejected from my old Girl Scout leader and a pant suit my granny would eschew from her 'church line'. Additionally the entire wall that used to be full of useful small items like running socks, hair bands and panty hose is literally barren.  Customer Service: Um, there is none. I recently returned a dress on the 30th day (I know, my bad) and still received a flimsy paper voucher for my 'credit' - they cant even offer a gift card. Like I'm not going to lose a 1 x 2 inch piece of paper? I also waited in line for 25 minutes while some guy sat behind the desk right in front of me filling out paper work (he was a manager). Priorities much?  Blech, the aisles are always awkward, the sizes never in order and the 'loss prevention staff' are obvious and super creepy.   Look, I'm obviously not in Nordy's and don't expect as much, but this place has gotten so low brow and ridiculous I will save my bargain finding fun during trips to Portland/Atlanta for H & M and the Rack.",6,4,1
